19.26041570385433, 3397.426145875055
19.99480081338386, 3974.9762131863245
20.565989231906833, 5321.877792155778
20.973980959423237, 6483.5964592469245
21.327573789937457, 7785.7448715622595
21.62676772344949, 9228.323029101739
21.980360553963706, 10741.41827534778
22.252355038974642, 12148.737888534
22.469950626983398, 13696.487246944394
22.741945111994333, 15103.806860130615
22.959540700003082, 16510.92499592052
23.25873463351511, 17883.187542149783
23.58512801552824, 19308.287535559866
23.911521397541364, 20575.177403521913
24.319513125057767, 21789.63277909576
24.80910319807746, 22846.18024531602
25.298693271097143, 24113.674545466987
25.788283344116834, 25240.53762299748
26.27787341713652, 26226.769477907517
26.84906183565949, 27309.987514463573
27.420250254182456, 28445.942259502306
27.909840327202147, 29432.174114412344
28.39943040022183, 30594.19499759796
28.889020473241523, 31685.900269473335
29.378610546261207, 32672.132124383366
29.8682006192809, 33588.04836798316
30.357790692300583, 34679.75363985854
30.765782419816993, 35525.05205605364
31.90815925686293, 37717.8564834071
32.479347675385895, 38695.6011029978
33.54012616692855, 40703.52483456744
34.192912930954805, 41892.51850418331
35.33528976800074, 44058.95457729542
35.90647818652371, 45177.3304195066
36.88565833256308, 47325.58315760225
37.375248405582774, 48417.28842947763
38.35442855162215, 50776.488001503974
38.84401862464183, 51833.03546772424
40.14959215269434, 54228.601709783536
40.802378916720585, 55074.806774262004
42.10795244477309, 56788.31158661202
42.9239358998059, 57803.87855042398
44.555902809871526, 59476.40286036568
45.37188626490434, 60217.738940067706
47.00385317496996, 61594.937682506425
47.819836630002776, 62209.70566185003
49.615000231074966, 63418.7513693331
50.43098368610778, 63864.76188153214
50.920573759127464, 64182.99542899494
52.22614728717996, 65263.65973955284
53.04213074221278, 65899.52240228953
53.53172081523247, 66196.66126635924
54.83729434328497, 67319.51494370328
55.65327779831778, 68018.66165661918
56.142867871337465, 68315.8005206889
57.448441399389964, 69523.03293160524
58.26442485442278, 70222.17964452112
59.896391764488406, 71493.90496999449
60.71237521952121, 72024.29421576581
61.201965292540905, 72342.5277632286
62.670735511599965, 73318.32308901007
63.48671896663278, 73827.61765138833
63.97630903965247, 74145.85119885113
65.28188256770497, 75099.9474090506
66.09786602273778, 75651.431338215
66.58745609575746, 76054.04361925008
