19.17881735835105, 13174.509682468764
19.505210740364177, 14230.452716500105
19.8316041223773, 15391.869167496814
20.239595849893707, 16500.851126105306
20.729185922913395, 17768.345426256274
21.381972686939644, 18930.970741630794
22.197956141972455, 20009.821755621975
23.01393959700527, 21046.48340282697
23.829923052038083, 21956.57694967359
24.645906507070897, 22529.155562231055
25.461889962103704, 23291.58632532615
26.27787341713652, 24011.827721635113
27.093856872169333, 24647.69038437179
27.828241981698866, 25494.19766494473
28.481028745725112, 26445.876146388546
29.215413855254646, 27418.951527319907
30.03139731028746, 28329.045074166497
30.847380765320274, 28922.718370117036
31.50016752934652, 29445.47162256843
32.96893774840559, 30723.6240769839
33.784921203438394, 31464.960156685927
35.41688811350402, 32947.63231609
36.23287156853684, 33646.7790290059
38.028035169609026, 34961.29815345431
38.84401862464183, 35449.49803243949
39.333608697661525, 35767.73157990229
40.802378916720585, 36722.432222290685
41.6183623717534, 37252.82146806201
43.41352597282559, 38440.772492152006
44.2295094278584, 38907.87768774413
44.71909950087809, 39162.82718502771
46.351066410943716, 39801.71200870896
47.16704986597652, 40078.96505376344
47.656639938996214, 40228.441134081666
49.288606849061836, 40635.284440439136
50.10459030409465, 40722.685334956
50.67577872261762, 40872.46363136868
52.0629505961734, 41404.9683898012
52.878934051206215, 41808.78953521411
53.45012246972918, 42095.68327368176
55.00049103429153, 42892.47600671657
55.81647448932434, 43296.29715212948
56.30606456234403, 43530.15196601999
57.774834781403094, 44379.37919144304
58.5908182364359, 44783.200336855945
59.08040830945559, 44911.5817337811
60.71237521952121, 45128.57288960094
61.52835867455403, 45131.595050545504
62.099547093077, 45133.7105632067
63.64991565763934, 44928.50583507067
64.46589911267215, 44889.3386292291
65.03708753119513, 44828.17009171108
66.58745609575746, 45150.332448401816
