19.396136633999888, 3279.988254294527
20.126890613493458, 3863.9700484510395
20.638418399138956, 5142.416678901776
21.076870786835098, 6405.0800176185585
21.320455446666287, 7604.610189399507
21.5883985724806, 9214.505946263394
21.905058630261145, 10761.268536191463
22.173001756075458, 12173.87314638085
22.465303347872883, 13878.46865364851
22.75760493967031, 15583.064160916168
23.04990653146774, 17311.334605784767
23.415283521214526, 18716.047570107185
23.853735908910664, 20294.376743503162
24.365263694556162, 21454.448685949203
24.94986687815102, 22472.471002789607
25.60754545969524, 23608.86800763471
26.411374837138162, 24839.964762883566
27.288279612530445, 25865.878725590956
28.165184387922736, 26876.009396564383
29.04208916331502, 27744.090441932167
29.918993938707303, 28107.10615181324
30.795898714099586, 28754.221112905594
31.526652693593157, 29101.453531052706
33.28046224437772, 29780.135075612976
34.157367019770014, 30300.983702833648
35.91117657055458, 31626.780208486263
36.715005947997504, 32378.064895022755
38.39574010083272, 33931.1408016444
39.19956947827565, 34764.49860519747
40.73415283521214, 36140.801644398765
41.611057610604426, 36645.866979885475
42.122585396249924, 36961.53281456467
43.51101795728771, 37782.263984730576
44.387922732679996, 38287.32932021729
44.899450518325494, 38476.72882102481
46.287883079363276, 39423.726325062395
47.164787854755566, 39928.79166054911
47.676315640401064, 40181.32432829247
49.064748201438846, 40970.488914990456
49.94165297683113, 41475.554250477166
50.453180762476634, 41696.520334752604
51.841613323514416, 42548.81808838643
52.7185180989067, 42959.183673469386
53.2300458845522, 43211.71634121274
54.618478445589986, 43937.74776097489
55.49538322098227, 44395.46322125972
56.00691100662777, 44726.91234767288
57.54149436356427, 45563.426809572746
58.41839913895655, 46084.27543679342
60.17220868974112, 47157.539274702685
61.0491134651334, 47678.38790192336
61.5606412507789, 47946.703861400674
62.94907381181669, 48641.1686976949
63.82597858720897, 49083.100866245775
64.33750637285448, 49367.200117457054
65.87208972979097, 50140.58141242108
66.6759191072339, 50617.23682278666
